IndexCol,TBE01AUG08.R2,TBE01OCT07.R1,TBE29JUN07.R1,TBE02FEB08.R2,TBE30APR08.R2,TBE06NOV07.R2,TBE14NOV07.R1,TBE14NOV07.R2,TBE19AUG08.R1,TBE15JUL08.R2,TBE09AUG07.R2,TBE15AUG08.R1,TBE17SEP07.R2,TBE10NOV07.R1,TBE31JUL07.R2,TBE24SEP07.R1,TBE04OCT08.R2,TBE21AUG08.R2,TBE29MAY08.R1,TBE05NOV07.R2,TBE17SEP07.R1,TBE29OCT07.R2,TBE17NOV07.R2,TBE25JUL07.R1,TBE10NOV07.R2,TBE11NOV07.R1,TBE19JUN08.R2,TBE02FEB08.R1,TBE31AUG08.R2,TBE27JUN07.R1,TBE12AUG08.R1,TBE06NOV07.R1,TBE22MAY08.R2,TBE04OCT08.R1,TBE05JAN08.R2,TBE04JUL08.R2,TBE15NOV07.R2,TBE27AUG07.R2,TBE15AUG08.R2,TBE16NOV07.R2,TBE26MAY08.R2,TBE31AUG08.R1,TBE26MAY08.R1,TBE04JUL08.R1,TBE16OCT07.R1,TBE10OCT08.R2,TBE21JUN07.R1,TBE10SEP07.R2,TBE02AUG07.R2,TBE01AUG08.R1,TBE13JUN08.R2,TBE30APR08.R1,TBE27AUG07.R1,TBE29JUL08.R2,TBE27JUL07.R2,TBE20SEP08.R2,TBE20AUG07.R1,TBE24JUN08.R2,TBE18JUL07.R1,TBE12JUL07.R2,TBE24SEP07.R2,TBE19JUN07.R2,TBE27JUN07.R2,TBE12AUG08.R2,TBE09SEP08.R1,TBE29JUL08.R1,TBE16OCT07.R2,TBE08AUG08.R2,TBE09AUG07.R1,TBE20AUG07.R2,TBE23AUG07.R2,TBE25AUG08.R1,TBE16JUL07.R2,TBE09SEP08.R2,TBE25JUL07.R2,TBE08AUG08.R1,TBE15NOV07.R1,TBE22OCT07.R2,TBE09NOV07.R1,TBE05AUG08.R2,TBE09NOV07.R2,TBE11NOV07.R2,TBE19JUN07.R1,TBE18NOV07.R2,TBE02JUL07.R1,TBE02JUL07.R2,TBE29JUN07.R2,TBE10JUL07.R2,TBE22MAY08.R1,TBE29OCT07.R1,TBE16JUL07.R1,TBE28SEP08.R1,TBE19AUG08.R2,TBE25AUG08.R2,TBE19JUN08.R1,TBE02AUG07.R1,TBE05JUL07.R2,TBE20SEP08.R1,TBE05JUL07.R1,TBE27JUL07.R1,TBE01OCT07.R2,TBE31JUL07.R1,TBE23AUG07.R1,TBE07NOV07.R2,TBE28SEP08.R2,TBE21JUN07.R2,TBE18JUL07.R2,TBE22OCT07.R1,TBE18NOV07.R1,TBE13JUN08.R1,TBE10OCT08.R1,TBE05AUG08.R1,TBE08NOV07.R2,TBE10JUL07.R1,TBE05JAN08.R1,TBE07NOV07.R1,TBE24JUN08.R1,TBE08NOV07.R1,TBE16NOV07.R1,TBE21AUG08.R1,TBE29MAY08.R2,TBE12JUL07.R1,TBE10SEP07.R1,TBE05NOV07.R1,TBE17NOV07.R1,TBE15JUL08.R1
24,53.0,112.0,0.0,0.0,0.0,73.0,61.0,23.0,1082.0,0.0,0.0,379.0,1351.0,35.0,0.0,1275.0,99.0,39.0,0.0,32.0,3005.0,271.0,7.0,0.0,12.0,9.0,0.0,0.0,49.0,0.0,26.0,151.0,0.0,317.0,0.0,0.0,0.0,68.0,122.0,0.0,0.0,127.0,0.0,0.0,130.0,5.0,0.0,1356.0,0.0,122.0,0.0,0.0,153.0,62.0,0.0,116.0,58.0,0.0,0.0,0.0,551.0,0.0,0.0,4.0,199.0,178.0,59.0,150.0,0.0,24.0,21.0,113.0,0.0,61.0,0.0,488.0,51.0,49.0,22.0,125.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,49.0,335.0,51.0,0.0,0.0,0.0,288.0,0.0,0.0,58.0,0.0,59.0,80.0,13.0,0.0,0.0,132.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,208.0,0.0,26.0,8.0,119.0,0.0,0.0,3082.0,92.0,23.0,0.0
25,53.0,169.0,79.0,17.0,18.0,254.0,262.0,90.0,1084.0,22.0,31.0,383.0,32.0,104.0,152.0,101.0,48.0,25.0,13.0,98.0,73.0,645.0,19.0,425.0,55.0,44.0,0.0,37.0,20.0,35.0,66.0,443.0,10.0,111.0,8.0,8.0,77.0,27.0,141.0,8.0,26.0,59.0,68.0,25.0,87.0,18.0,0.0,17.0,510.0,164.0,14.0,0.0,60.0,17.0,160.0,44.0,18.0,3.0,727.0,199.0,51.0,20.0,0.0,12.0,96.0,41.0,38.0,155.0,46.0,12.0,36.0,49.0,1237.0,29.0,211.0,399.0,213.0,56.0,57.0,96.0,27.0,18.0,0.0,45.0,108.0,34.0,42.0,94.0,49.0,1372.0,2605.0,44.0,363.0,18.0,0.0,1059.0,21.0,119.0,55.0,335.0,79.0,349.0,47.0,314.0,9.0,0.0,321.0,103.0,117.0,37.0,81.0,281.0,30.0,227.0,19.0,670.0,7.0,114.0,31.0,84.0,0.0,475.0,0.0,188.0,39.0,0.0
26,52.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,914.0,1070.0,72.0,272.0,444.0,0.0,85.0,2402.0,47.0,7.0,95.0,0.0,1103.0,0.0,0.0,325.0,0.0,0.0,45.0,0.0,8.0,0.0,72.0,82.0,29.0,139.0,0.0,26.0,0.0,66.0,100.0,0.0,37.0,32.0,138.0,91.0,512.0,26.0,0.0,50.0,535.0,158.0,210.0,0.0,168.0,0.0,0.0,349.0,37.0,56.0,125.0,260.0,1155.0,0.0,0.0,23.0,499.0,0.0,231.0,83.0,162.0,20.0,60.0,75.0,799.0,164.0,145.0,209.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,86.0,0.0,1619.0,92.0,302.0,31.0,179.0,1231.0,14.0,1033.0,56.0,0.0,0.0,211.0,140.0,0.0,26.0,0.0,49.0,527.0,0.0,682.0,93.0,0.0,0.0,51.0,0.0,0.0,152.0,0.0,0.0,0.0,32.0,631.0,118.0,0.0,0.0,3121.0
27,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,560.0,0.0,0.0,114.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,671.0,160.0,0.0,0.0,0.0,43.0,93.0,0.0,12.0,0.0,1212.0,827.0,0.0,0.0,0.0,25.0,0.0,109.0,0.0,93.0,70.0,8.0,10.0,0.0,2037.0,0.0,440.0,266.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,4420.0,17.0,0.0,0.0,0.0,1521.0,39.0,0.0,98.0,205.0,0.0,259.0,25.0,0.0,10.0,0.0,545.0,0.0,0.0,0.0,0.0,527.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,0.0
28,49.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1080.0,146.0,20.0,357.0,101.0,0.0,0.0,204.0,57.0,36.0,0.0,30.0,210.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,38.0,88.0,0.0,182.0,0.0,7.0,0.0,123.0,150.0,0.0,0.0,32.0,0.0,18.0,48.0,47.0,0.0,0.0,137.0,141.0,11.0,0.0,240.0,40.0,0.0,137.0,41.0,11.0,0.0,0.0,92.0,0.0,0.0,21.0,138.0,79.0,24.0,122.0,54.0,26.0,34.0,60.0,0.0,67.0,0.0,375.0,0.0,37.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,413.0,25.0,0.0,292.0,0.0,337.0,0.0,0.0,0.0,0.0,77.0,0.0,55.0,0.0,0.0,76.0,0.0,0.0,94.0,61.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,54.0,0.0,0.0,0.0,63.0,0.0,307.0
29,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,22.0,43.0,102.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,137.0,0.0,0.0,57.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,138.0,0.0,92.0,74.0,0.0,0.0,19.0,0.0,10.0,0.0,223.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,98.0,0.0,0.0,54.0
30,47.0,0.0,729.0,8.0,0.0,57.0,65.0,46.0,198.0,21.0,12.0,130.0,268.0,43.0,0.0,107.0,481.0,24.0,0.0,16.0,570.0,0.0,37.0,0.0,9.0,18.0,2.0,17.0,16.0,840.0,27.0,112.0,0.0,1442.0,19.0,22.0,89.0,25.0,37.0,27.0,0.0,60.0,0.0,37.0,0.0,20.0,0.0,38.0,78.0,123.0,0.0,0.0,45.0,48.0,16.0,51.0,44.0,12.0,0.0,81.0,44.0,0.0,398.0,5.0,63.0,153.0,0.0,56.0,0.0,20.0,17.0,27.0,0.0,22.0,24.0,194.0,217.0,0.0,18.0,108.0,11.0,7.0,0.0,109.0,163.0,58.0,311.0,44.0,0.0,0.0,0.0,71.0,72.0,9.0,5.0,175.0,24.0,182.0,55.0,36.0,0.0,0.0,38.0,51.0,18.0,0.0,0.0,0.0,262.0,0.0,68.0,283.0,18.0,94.0,44.0,129.0,27.0,37.0,38.0,67.0,0.0,183.0,65.0,44.0,109.0,96.0
31,46.0,39.0,221.0,25.0,18.0,265.0,94.0,53.0,381.0,117.0,330.0,288.0,327.0,73.0,271.0,567.0,115.0,29.0,85.0,88.0,633.0,925.0,15.0,322.0,47.0,40.0,12.0,65.0,34.0,93.0,22.0,515.0,39.0,330.0,25.0,14.0,81.0,88.0,121.0,9.0,102.0,53.0,275.0,33.0,97.0,9.0,84.0,257.0,1222.0,105.0,143.0,61.0,202.0,15.0,92.0,69.0,59.0,17.0,156.0,375.0,208.0,69.0,56.0,8.0,135.0,56.0,54.0,70.0,674.0,25.0,28.0,44.0,301.0,51.0,187.0,213.0,158.0,63.0,46.0,90.0,26.0,16.0,144.0,41.0,126.0,56.0,97.0,78.0,142.0,1927.0,727.0,57.0,156.0,13.0,43.0,2658.0,26.0,171.0,70.0,177.0,21.0,456.0,66.0,265.0,31.0,33.0,67.0,116.0,125.0,412.0,28.0,224.0,49.0,107.0,72.0,561.0,23.0,100.0,17.0,71.0,10.0,889.0,490.0,191.0,40.0,315.0
32,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,39.0,118.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,26.0,116.0,959.0,0.0,0.0,849.0,102.0,14.0,13.0,0.0,1988.0,332.0,0.0,65.0,0.0,0.0,26.0,0.0,41.0,740.0,19.0,0.0,0.0,277.0,0.0,134.0,0.0,0.0,47.0,0.0,0.0,113.0,0.0,325.0,102.0,0.0,97.0,1657.0,0.0,103.0,273.0,0.0,33.0,67.0,0.0,192.0,12.0,22.0,266.0,663.0,404.0,86.0,365.0,10.0,205.0,182.0,70.0,69.0,50.0,6.0,0.0,29.0,472.0,99.0,39.0,193.0,0.0,75.0,0.0,100.0,0.0,0.0,213.0,0.0,1123.0,559.0,770.0,78.0,0.0,677.0,851.0,71.0,0.0,6.0,95.0,0.0,113.0,514.0,231.0,0.0,44.0,0.0,17.0,0.0,36.0,68.0,122.0,151.0,0.0,637.0,0.0,265.0,0.0,192.0,0.0,0.0,85.0,0.0,0.0,35.0,7.0,1331.0,3383.0,0.0,0.0,913.0
34,38.0,324.0,473.0,0.0,0.0,35.0,0.0,0.0,265.0,139.0,190.0,197.0,245.0,0.0,87.0,292.0,42.0,14.0,0.0,15.0,529.0,256.0,0.0,268.0,0.0,0.0,3.0,0.0,0.0,327.0,27.0,0.0,0.0,123.0,0.0,8.0,0.0,29.0,57.0,0.0,0.0,0.0,0.0,18.0,144.0,0.0,101.0,346.0,463.0,115.0,0.0,0.0,52.0,22.0,156.0,0.0,43.0,0.0,214.0,381.0,138.0,83.0,181.0,7.0,0.0,94.0,70.0,71.0,337.0,20.0,14.0,30.0,256.0,0.0,106.0,190.0,0.0,26.0,0.0,75.0,0.0,0.0,188.0,0.0,237.0,112.0,252.0,21.0,0.0,556.0,528.0,0.0,90.0,13.0,0.0,994.0,34.0,0.0,79.0,293.0,151.0,212.0,29.0,0.0,0.0,55.0,92.0,49.0,0.0,0.0,0.0,186.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,844.0,727.0,0.0,0.0,333.0
35,34.0,0.0,655.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,47.0,0.0,667.0,0.0,0.0,100.0,0.0,36.0,13.0,0.0,0.0,0.0,5.0,108.0,0.0,405.0,31.0,0.0,0.0,249.0,0.0,281.0,107.0,16.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,135.0,277.0,0.0,78.0,270.0,0.0,0.0,21.0,0.0,0.0,64.0,0.0,0.0,0.0,269.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,18.0,273.0,120.0,326.0,68.0,243.0,0.0,576.0,0.0,0.0,0.0,8.0,590.0,35.0,0.0,96.0,67.0,0.0,76.0,0.0,0.0,0.0,101.0,77.0,0.0,36.0,48.0,0.0,0.0,0.0,134.0,103.0,0.0,0.0,0.0,0.0,0.0,33.0,586.0,0.0,0.0,0.0,0.0
36,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,0.0,64.0,638.0,0.0,0.0,48.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,59.0,0.0,0.0,0.0,26.0,0.0,0.0,158.0,113.0,0.0,0.0,0.0,106.0,29.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,109.0,276.0,0.0,97.0,161.0,13.0,27.0,67.0,0.0,49.0,0.0,222.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,22.0,0.0,370.0,0.0,0.0,0.0,70.0,0.0,98.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,30.0,0.0,0.0,0.0
37,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,31.0,88.0,70.0,129.0,90.0,754.0,1109.0,502.0,416.0,236.0,72.0,193.0,215.0,447.0,17.0,300.0,89.0,7.0,66.0,248.0,501.0,3180.0,101.0,0.0,209.0,166.0,12.0,329.0,16.0,0.0,21.0,1612.0,32.0,260.0,54.0,10.0,510.0,0.0,81.0,74.0,48.0,26.0,143.0,42.0,227.0,22.0,0.0,40.0,111.0,87.0,40.0,260.0,0.0,14.0,25.0,84.0,17.0,30.0,49.0,290.0,109.0,0.0,0.0,12.0,155.0,33.0,105.0,58.0,160.0,9.0,7.0,44.0,112.0,62.0,0.0,163.0,1140.0,116.0,174.0,23.0,80.0,86.0,0.0,506.0,23.0,9.0,38.0,0.0,106.0,7003.0,244.0,40.0,168.0,22.0,23.0,251.0,0.0,176.0,0.0,53.0,39.0,42.0,20.0,786.0,11.0,0.0,26.0,255.0,1140.0,82.0,49.0,46.0,122.0,0.0,151.0,1777.0,54.0,242.0,164.0,31.0,32.0,691.0,99.0,608.0,204.0,588.0
39,30.0,110.0,242.0,0.0,0.0,189.0,134.0,58.0,223.0,26.0,14.0,90.0,218.0,116.0,0.0,1660.0,72.0,6.0,0.0,89.0,459.0,574.0,7.0,53.0,45.0,18.0,11.0,0.0,36.0,266.0,10.0,466.0,0.0,218.0,0.0,3.0,58.0,0.0,30.0,6.0,0.0,55.0,0.0,14.0,30.0,4.0,121.0,0.0,71.0,73.0,16.0,0.0,0.0,52.0,19.0,0.0,0.0,5.0,154.0,261.0,719.0,198.0,123.0,0.0,37.0,132.0,17.0,25.0,31.0,0.0,0.0,18.0,284.0,12.0,30.0,93.0,106.0,16.0,45.0,65.0,11.0,15.0,431.0,18.0,263.0,119.0,104.0,43.0,0.0,1228.0,653.0,0.0,70.0,4.0,32.0,178.0,46.0,0.0,109.0,41.0,46.0,0.0,0.0,287.0,0.0,42.0,48.0,39.0,33.0,39.0,0.0,156.0,38.0,108.0,0.0,607.0,0.0,75.0,17.0,0.0,6.0,561.0,35.0,211.0,21.0,99.0
40,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,75.0,0.0,0.0,420.0,66.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,184.0,0.0,0.0,0.0,15.0,90.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,70.0,91.0,0.0,0.0,35.0,17.0,0.0,31.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,7.0,107.0,27.0,12.0,83.0,26.0,0.0,14.0,0.0,0.0,44.0,0.0,216.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,9.0,0.0,164.0,0.0,110.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
42,26.0,0.0,44.0,14.0,16.0,135.0,0.0,17.0,147.0,82.0,53.0,131.0,97.0,33.0,18.0,253.0,68.0,22.0,20.0,23.0,241.0,466.0,0.0,0.0,13.0,9.0,3.0,34.0,5.0,0.0,0.0,274.0,16.0,144.0,19.0,6.0,26.0,0.0,63.0,4.0,23.0,12.0,46.0,16.0,64.0,5.0,0.0,43.0,96.0,46.0,24.0,45.0,0.0,18.0,0.0,46.0,19.0,9.0,0.0,64.0,134.0,0.0,0.0,6.0,51.0,27.0,36.0,63.0,125.0,9.0,8.0,19.0,95.0,24.0,0.0,126.0,64.0,31.0,30.0,33.0,12.0,5.0,0.0,20.0,31.0,18.0,0.0,0.0,28.0,1084.0,0.0,29.0,70.0,15.0,17.0,261.0,8.0,92.0,13.0,0.0,0.0,0.0,20.0,138.0,13.0,0.0,0.0,51.0,38.0,60.0,13.0,67.0,23.0,0.0,35.0,233.0,25.0,42.0,8.0,40.0,12.0,142.0,90.0,66.0,15.0,157.0
43,24.0,0.0,0.0,24.0,49.0,0.0,0.0,0.0,928.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,77.0,4.0,0.0,11.0,0.0,32.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,52.0,14.0,103.0,33.0,0.0,58.0,0.0,0.0,0.0,50.0,70.0,102.0,0.0,0.0,0.0,94.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,0.0,0.0,34.0,0.0,0.0,0.0,44.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,59.0,386.0,28.0,37.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,225.0,116.0,0.0,6.0,0.0,18.0,0.0,143.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1692.0
44,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,35.0,73.0,210.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,67.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,266.0,89.0,0.0,0.0,0.0,14.0,145.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,39.0,0.0,112.0,153.0,12.0,0.0,21.0,0.0,0.0,72.0,307.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,7.0,0.0,527.0,0.0,0.0,0.0,305.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,104.0
45,23.0,250.0,946.0,0.0,0.0,209.0,172.0,67.0,226.0,72.0,90.0,88.0,80.0,95.0,171.0,307.0,67.0,23.0,0.0,101.0,156.0,355.0,11.0,364.0,52.0,30.0,9.0,13.0,25.0,755.0,11.0,428.0,0.0,184.0,0.0,14.0,71.0,234.0,37.0,7.0,0.0,66.0,0.0,35.0,24.0,16.0,119.0,37.0,940.0,46.0,41.0,0.0,462.0,17.0,103.0,36.0,58.0,3.0,372.0,324.0,143.0,153.0,325.0,0.0,71.0,31.0,0.0,43.0,167.0,24.0,58.0,39.0,690.0,26.0,152.0,91.0,138.0,0.0,37.0,55.0,17.0,27.0,329.0,18.0,231.0,129.0,447.0,74.0,0.0,719.0,1371.0,10.0,96.0,8.0,11.0,2234.0,31.0,73.0,52.0,213.0,101.0,353.0,143.0,270.0,7.0,47.0,186.0,26.0,78.0,116.0,43.0,120.0,24.0,199.0,0.0,581.0,16.0,53.0,23.0,30.0,0.0,839.0,82.0,257.0,22.0,202.0
46,21.0,0.0,194.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,0.0,50.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,89.0,0.0,0.0,63.0,0.0,0.0,9.0,0.0,4.0,153.0,0.0,0.0,0.0,104.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,16.0,68.0,32.0,0.0,0.0,26.0,13.0,337.0,81.0,43.0,0.0,0.0,27.0,0.0,24.0,28.0,12.0,433.0,179.0,0.0,115.0,64.0,0.0,0.0,43.0,0.0,0.0,89.0,16.0,18.0,0.0,441.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,65.0,32.0,85.0,14.0,0.0,0.0,884.0,10.0,0.0,0.0,23.0,788.0,9.0,69.0,14.0,0.0,0.0,0.0,28.0,0.0,5.0,9.0,180.0,0.0,31.0,108.0,0.0,0.0,0.0,41.0,0.0,0.0,34.0,0.0,0.0,0.0,7.0,412.0,53.0,0.0,0.0,82.0
47,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,78.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,29.0,73.0,0.0,0.0,0.0,0.0,0.0,25.0,86.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,48.0,0.0,61.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
